ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX
90201040002,AUSABLE VALLEY HIGH SCHOOL,2009,9020104,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90201040002,AUSABLE VALLEY HIGH SCHOOL,2010,9020104,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90201040004,AUSABLE FORKS ELEMENTARY SCHOOL,2008,9020104,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90201040004,AUSABLE FORKS ELEMENTARY SCHOOL,2009,9020104,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90201040004,AUSABLE FORKS ELEMENTARY SCHOOL,2010,9020104,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90201040005,AUSABLE VALLEY MIDDLE SCHOOL,2008,9020104,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90201040005,AUSABLE VALLEY MIDDLE SCHOOL,2009,9020104,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90201040005,AUSABLE VALLEY MIDDLE SCHOOL,2010,9020104,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90301060001,BEEKMANTOWN ELEMENTARY SCHOOL,2008,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90301060001,BEEKMANTOWN ELEMENTARY SCHOOL,2009,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90301060001,BEEKMANTOWN ELEMENTARY SCHOOL,2010,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90301060003,CUMBERLAND HEAD ELEMENTARY SCHOOL,2008,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90301060003,CUMBERLAND HEAD ELEMENTARY SCHOOL,2009,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90301060003,CUMBERLAND HEAD ELEMENTARY SCHOOL,2010,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90301060005,BEEKMANTOWN MIDDLE SCHOOL,2008,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90301060005,BEEKMANTOWN MIDDLE SCHOOL,2009,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90301060005,BEEKMANTOWN MIDDLE SCHOOL,2010,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90301060006,BEEKMANTOWN HIGH SCHOOL,2008,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90301060006,BEEKMANTOWN HIGH SCHOOL,2009,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90301060006,BEEKMANTOWN HIGH SCHOOL,2010,9030106,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040002,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL,2008,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040002,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL,2009,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040002,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL,2010,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040003,ROUSES POINT ELEMENTARY SCHOOL,2008,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040003,ROUSES POINT ELEMENTARY SCHOOL,2009,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040003,ROUSES POINT ELEMENTARY SCHOOL,2010,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040006,MOOERS ELEMENTARY SCHOOL,2008,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040006,MOOERS ELEMENTARY SCHOOL,2009,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040006,MOOERS ELEMENTARY SCHOOL,2010,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040007,NORTHEASTERN CLINTON MIDDLE SCHOOL,2008,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040007,NORTHEASTERN CLINTON MIDDLE SCHOOL,2009,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90501040007,NORTHEASTERN CLINTON MIDDLE SCHOOL,2010,9050104,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90601020001,CHAZY CENTRAL RURAL ELEMENTARY SCHOOL,2008,9060102,CHAZY UNION FREE SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90601020001,CHAZY CENTRAL RURAL ELEMENTARY SCHOOL,2009,9060102,CHAZY UNION FREE SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90601020001,CHAZY CENTRAL RURAL ELEMENTARY SCHOOL,2010,9060102,CHAZY UNION FREE SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90601020002,CHAZY CENTRAL RURAL JUNIOR-SENIOR HIGH SCHOOL,2008,9060102,CHAZY UNION FREE SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90601020002,CHAZY CENTRAL RURAL JUNIOR-SENIOR HIGH SCHOOL,2009,9060102,CHAZY UNION FREE SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90601020002,CHAZY CENTRAL RURAL JUNIOR-SENIOR HIGH SCHOOL,2010,9060102,CHAZY UNION FREE SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
90901040001,NORTHERN ADIRONDACK ELEMENTARY SCHOOL,2008,9090104,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90901040001,NORTHERN ADIRONDACK ELEMENTARY SCHOOL,2009,9090104,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90901040001,NORTHERN ADIRONDACK ELEMENTARY SCHOOL,2010,9090104,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90901040002,NORTHERN ADIRONDACK JUNIOR-SENIOR HIGH SCHOOL,2008,9090104,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90901040002,NORTHERN ADIRONDACK JUNIOR-SENIOR HIGH SCHOOL,2009,9090104,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
90901040002,NORTHERN ADIRONDACK MIDDLE/HIGH SCHOOL,2010,9090104,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4
91101060001,PRIMARY BUILDING SCHOOL,2008,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060001,PRIMARY BUILDING SCHOOL,2009,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060001,PRIMARY BUILDING SCHOOL,2010,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060004,PERU INTERMEDIATE SCHOOL,2008,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060004,PERU INTERMEDIATE SCHOOL,2009,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060004,PERU INTERMEDIATE SCHOOL,2010,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060005,PERU SENIOR HIGH SCHOOL,2008,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060005,PERU SENIOR HIGH SCHOOL,2009,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060005,PERU SENIOR HIGH SCHOOL,2010,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060006,PERU MIDDLE SCHOOL,2008,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060006,PERU MIDDLE SCHOOL,2009,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91101060006,PERU MIDDLE SCHOOL,2010,9110106,PERU CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91200010001,BAILEY AVENUE SCHOOL,2008,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010001,BAILEY AVENUE SCHOOL,2009,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010001,BAILEY AVENUE SCHOOL,2010,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010003,ARTHUR P MOMOT ELEMENTARY SCHOOL,2008,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010003,ARTHUR P MOMOT ELEMENTARY SCHOOL,2009,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010003,ARTHUR P MOMOT ELEMENTARY SCHOOL,2010,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010004,OAK STREET SCHOOL,2008,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010004,OAK STREET SCHOOL,2009,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010004,OAK STREET SCHOOL,2010,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010005,STAFFORD MIDDLE SCHOOL,2008,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010005,STAFFORD MIDDLE SCHOOL,2009,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010005,STAFFORD MIDDLE SCHOOL,2010,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010006,PLATTSBURGH SENIOR HIGH SCHOOL,2008,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010006,PLATTSBURGH SENIOR HIGH SCHOOL,2009,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91200010006,PLATTSBURGH SENIOR HIGH SCHOOL,2010,9120001,PLATTSBURGH CITY SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,3
91402060002,MORRISONVILLE ELEMENTARY SCHOOL,2008,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060002,MORRISONVILLE ELEMENTARY SCHOOL,2009,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060002,MORRISONVILLE ELEMENTARY SCHOOL,2010,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060004,SARANAC ELEMENTARY SCHOOL,2008,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060004,SARANAC ELEMENTARY SCHOOL,2009,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060004,SARANAC ELEMENTARY SCHOOL,2010,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060005,SARANAC HIGH SCHOOL,2008,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060005,SARANAC HIGH SCHOOL,2009,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060005,SARANAC HIGH SCHOOL,2010,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060007,SARANAC MIDDLE SCHOOL,2008,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060007,SARANAC MIDDLE SCHOOL,2009,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
91402060007,SARANAC MIDDLE SCHOOL,2010,9140206,SARANAC CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5
1.00308E+11,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,2008,10030802,BERKSHIRE UNION FREE SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00308E+11,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,2009,10030802,BERKSHIRE UNION FREE SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00308E+11,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,2010,10030802,BERKSHIRE UNION FREE SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS HIGH SCHOOL,2008,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS HIGH SCHOOL,2009,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS HIGH SCHOOL,2010,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS MIDDLE SCHOOL,2008,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS MIDDLE SCHOOL,2009,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS MIDDLE SCHOOL,2010,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS ELEMENTARY SCHOOL,2008,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS ELEMENTARY SCHOOL,2009,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00501E+11,TACONIC HILLS ELEMENTARY SCHOOL,2010,10050104,TACONIC HILLS CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00902E+11,GERMANTOWN CENTRAL SCHOOL,2008,10090204,GERMANTOWN CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00902E+11,GERMANTOWN CENTRAL SCHOOL,2009,10090204,GERMANTOWN CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.00902E+11,GERMANTOWN CENTRAL SCHOOL,2010,10090204,GERMANTOWN CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,MARY E DARDESS ELEMENTARY SCHOOL,2008,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,MARY E DARDESS ELEMENTARY SCHOOL,2009,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,MARY E DARDESS ELEMENTARY SCHOOL,2010,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,CHATHAM HIGH SCHOOL,2008,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,CHATHAM HIGH SCHOOL,2009,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,CHATHAM HIGH SCHOOL,2010,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,CHATHAM MIDDLE SCHOOL,2008,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,CHATHAM MIDDLE SCHOOL,2009,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01001E+11,CHATHAM MIDDLE SCHOOL,2010,10100104,CHATHAM CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.013E+11,HUDSON HIGH SCHOOL,2008,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,HUDSON HIGH SCHOOL,2009,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,HUDSON JUNIOR/SENIOR HIGH SCHOOL,2010,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,JOHN L EDWARDS PRIMARY SCHOOL,2010,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,JOHN L EDWARDS SCHOOL,2008,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,JOHN L EDWARDS SCHOOL,2009,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,HUDSON MIDDLE SCHOOL,2008,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,HUDSON MIDDLE SCHOOL,2009,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,MONTGOMERY C SMITH INTERMEDIATE SCHOOL,2010,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,GREENPORT SCHOOL,2008,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.013E+11,GREENPORT SCHOOL,2009,10130001,HUDSON CITY SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,4
1.01401E+11,MARTIN VAN BUREN ELEMENTARY SCHOOL,2008,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,MARTIN VAN BUREN ELEMENTARY SCHOOL,2009,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,MARTIN VAN BUREN ELEMENTARY SCHOOL,2010,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,MARTIN H GLYNN ELEMENTARY SCHOOL,2008,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,MARTIN H GLYNN ELEMENTARY SCHOOL,2009,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,MARTIN H GLYNN ELEMENTARY SCHOOL,2010,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE PRIMARY SCHOOL,2008,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE PRIMARY SCHOOL,2009,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE PRIMARY SCHOOL,2010,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE SENIOR HIGH SCHOOL,2008,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE SENIOR HIGH SCHOOL,2009,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE SENIOR HIGH SCHOOL,2010,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE MIDDLE SCHOOL,2008,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE MIDDLE SCHOOL,2009,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01401E+11,ICHABOD CRANE MIDDLE SCHOOL,2010,10140104,KINDERHOOK CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01601E+11,WALTER B HOWARD ELEMENTARY SCHOOL,2008,10160104,NEW LEBANON CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01601E+11,WALTER B HOWARD ELEMENTARY SCHOOL,2009,10160104,NEW LEBANON CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01601E+11,WALTER B HOWARD ELEMENTARY SCHOOL,2010,10160104,NEW LEBANON CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01601E+11,NEW LEBANON JUNIOR-SENIOR HIGH SCHOOL,2008,10160104,NEW LEBANON CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01601E+11,NEW LEBANON JUNIOR-SENIOR HIGH SCHOOL,2009,10160104,NEW LEBANON CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.01601E+11,NEW LEBANON JUNIOR-SENIOR HIGH SCHOOL,2010,10160104,NEW LEBANON CENTRAL SCHOOL DISTRICT,4990,BOCES QUESTAR III (R-C-G),10,COLUMBIA,5
1.10101E+11,CINCINNATUS ELEMENTARY SCHOOL,2008,11010104,CINCINNATUS CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,11,CORTLAND,4
